468;The Old Account Settled;G;"There was a time on earth, 
When in the book of heaven
An old account was standing
For sins yet unforgiven;
My name was at the top, 
And many things below,
I went unto the keeper, 
And settled long ago.

CHORUS
Long ago, long ago, 
Yes the old account 
Was settled long ago;
And the record's clear today, 
For He washed my sins away,
When the old account 
Was settled long ago.

The old account was large, 
And growing every day,
For I was always sinning, 
And never tried to pay;
But when I looked ahead, 
And saw such pain and woe,
I said that I would settle,
I settled long ago.

When at the judgment bar, 
I stand before my King,
And He the book will open, 
He cannot find a thing;
Then will my heart be glad, 
While tears of joy will flow
Because I had it settled, 
And settled long ago.

When in that happy home, 
My Savior's home above,
I'll sing redemption's story, 
And praise Him for His love;
I'll not forget that book, 
With pages white as snow,
Because I came and settled, 
And settled long ago.

O sinner, seek the Lord, 
Repent of all your sin,
For thus He hath commanded, 
If you would enter in;
And then if you should live 
A hundred years below,
Up there you'll not regret it, 
You settled long ago.";� Public Domain
469;Stand Up For Jesus;Bb;"Stand up, stand up for Jesus, 
ye soldiers of the cross,
Lift high His royal banner, 
it must not suffer loss.
From victory unto victory, 
His army shall He lead,
Till every foe is vanquished 
and Christ is Lord  indeed.

Stand up, stand up for Jesus, 
the trumpet call obey;
Forth to the mighty conflict, 
in this His glorious day.
Ye that are men now serve Him, 
against unnumbered foes;
Let courage rise with danger, 
and strength to strength oppose.

Stand up, stand up for Jesus; 
stand in His strength alone;
The arm of flesh will fail you - 
ye dare not trust your own;
Put on the gospel armor, 
and watching unto prayer,
Where duty calls, or danger, 
be never wanting there.";� Public Domain
470;Yesterday, Today, Forever;G;"Oh, how sweet the glorious message, 
     simple faith may claim;
Yesterday today, forever,
 Jesus is the same.
Still He loves to save the sinful, 
     heal the sick and lame;
Cheer the mourner, still the tempest; 
     Glory to His name!

CHORUS
Yesterday, today, forever, 
Jesus is the same,
All may change, but Jesus never! 
     Glory to His name,
Glory to His name, Glory to his name;
All may change but Jesus never! 
     Glory to His name.

He who was the friend of sinners, 
Seeks thee, lost one, now;
Sinner, come, and at 
His footstool penitently bow.
He who said, ""I'll not condemn thee, 
     go and sin no more;""
Speaks to thee that word of pardon, 
     as in days of yore.

Oft on earth He healed the sufferer 
By His mighty hand;
Still our sicknesses and sorrows 
Go at His command.
He who gave His healing virtue, 
To a woman's touch;
To the faith that claims His fullness 
Still will give as much.

As of old He walked to Emmaus, 
      with them to abide;
So through all life's way He walketh, 
      ever near our side.
Soon again we shall behold Him, 
     hasten, Lord, the day!
But 'twill still be this same Jesus, 
     as He went away.";� Public Domain
471;Revive Us Again;F;"We praise Thee, O God, 
For the Son of Thy love, 
For Jesus who died
And is now gone above.

Chorus
Hallelujah! 
Thine the glory,
Hallelujah! amen; 
Hallelujah!
Thine the glory, 
Revive us again.

We praise Thee, O God,
For Thy spirit of light,
Who has shown us our Savior,
And scattered our night.

All glory and praise
To the Lamb that was slain,
Who has borne all our sins
And has cleansed ev'ry stain.

Revive us again;
Fill each heart with Thy love,
May each soul be rekindled
With fire from above.";� Public Domain
472;Take The Name Of Jesus With You;G;"Take the name of Jesus with you,
Child of sorrow and of woe;
It will joy and comfort give you,
Take it, then, where'er you go.

CHORUS
Precious name, O how sweet!
Hope of earth and joy of heaven;
Precious name, O how sweet!
Hope of earth and joy of heaven.

Take the name of Jesus with you,
As a shield from every snare;
If temptations round you gather,
Breathe that holy name in prayer.

Oh the precious name of Jesus!
How it thrills our souls with joy,
When His loving arms receive us,
And His songs our tongues employ.

At the name of Jesus bowing,
Falling prostrate at His feet,
King of kings in heaven we'll crown Him
When our journey is complete.";� Public Domain
473;Jesus Loves Me;C;"Jesus loves me! this I know,
For the Bible tells me so;
Little ones to Him belong,
They are weak but He is strong.

CHORUS
Yes, Jesus loves me,
Yes, Jesus loves me,
Yes, Jesus loves me,
The Bible tells me so.

Jesus loves me! He who died,
Heaven's gate to open wide;
He will wash away my sin.
Let His little child come in.

Jesus loves me! loves me still,
Though I'm very weak and ill;
From His shining throne on high,
Comes to watch me where I lie.

Jesus loves me; He will stay
Close beside me all the way;
If I love Him, when I die
He will take me home on high.";� Public Domain
474;Look To The Lamb Of God;F;"If you from sin are longing to be free,
Look to the Lamb of God;
He, to redeem you, died on Calvary,
Look to the Lamb of God.

CHORUS
Look to the Lamb of God,
Look to the Lamb of God,
For He alone is able to save you;
Look to the Lamb of God.

When Satan tempts, 
and doubts and fears assail,
Look to the Lamb of God;
You in His strength 
Shall over all prevail,
Look to the Lamb of God.

Are you aweary, 
Does the way seem long?
Look to the Lamb of God;
His love will cheer 
And fill your heart with song,
Look to the Lamb of God.

Fear not when shadows 
On your pathway fall,
Look to the Lamb of God;
In joy or sorrow 
Christ is all in all,
Look to the Lamb of God.";� Public Domain
475;Blest Be The Tie That Binds;F;"Blest be the tie that binds
Our hearts in Christian love;
The fellowship of kindred minds
Is like to that above.

Before our Father's throne
We pour our ardent prayers;
Our fears, our hopes, 
    our aims are one,
Our comforts and our cares.

We share our mutual woes,
Our mutual burdens bear;
And often for each other flows
The sympathizing tear.

When we asunder part
It gives us inward pain;
But we shall still be joined in heart,
And hope to meet again.";� Public Domain
476;Sweet Hour Of Prayer;D;"Sweet hour of prayer, sweet hour of prayer,
That calls me from a world of care,
And bids me at my Father's throne
Make all my wants and wishes known;
In seasons of distress and grief,
My soul has often found relief,
And oft escaped the tempter's snare,
By thy return, sweet hour of prayer.

Sweet hour of prayer, sweet hour of prayer,
Thy wings shall my petition bear,
To Him whose truth and faithfulness
Engage the waiting soul to bless;
And since He bids me seek His face,
Believe His word and trust His grace,
I'll cast on Him my every care,
And wait for thee, sweet hour of prayer.

Sweet hour of prayer, sweet hour of prayer,
May I thy consolation share,
Till, from Mount Pisgah's lofty height,
I view my home, and take my flight:
This robe of flesh I'll drop, and rise
To seize the everlasting prize;
And shout, while passing thro' the air,
Farewell, farewell, sweet hour of prayer!";� Public Domain
477;When They Ring The Golden Bells;Eb;"There's a land beyond the river,
That we call the sweet forever,
And we only reach that shore 
By faith's decree;
One by one we'll gain the portals,
There to dwell with the immortals,
When they ring the golden bells
    for you and me.

CHORUS
Don't you hear the bells now ringing?
Don't you hear the angels singing?
'Tis the glory hallelujah Jubilee.
In that far-off sweet forever,
Just beyond the shining river,
When they ring the golden bells
    for you and me.

We shall know no sin nor sorrow,
In that haven of tomorrow,
When our barque shall sail beyond
    the silver sea;
We shall only know the blessing
Of our Father's sweet caressing,
When they ring the golden bells
    for you and me.

When our days shall know their number,
When in death we sweetly slumber,
When the King commands the spirit
    to be free
Nevermore with anguish laden,
We shall reach that lovely Aiden,
When they ring the golden bells
    for you and me.";� Public Domain
478;Jesus, Lover Of My Soul;F;"Jesus, Lover of my soul,
Let me to Thy bosom fly,
While the nearer waters roll,
While the tempest still is high!
Hide me, oh my Savior, hide,
Till the storm of life is past;
Safe into the haven guide,
Oh receive my soul at last!

Other refuge have I none;
Hangs my helpless soul on Thee:
Leave, ah, leave me not alone,
Still support and comfort me!
All my trust on Thee is stayed,
All my help from Thee I bring;
Cover my defenseless head
With the shadow of Thy wing.

Thou, oh Christ, art all I want;
More than all in Thee I find;
Raise the fallen, cheer the faint,
Heal the sick, and lead the blind.
Just and holy is Thy name,
I am all unrighteousness;
False and full of sin I am,
Thou art full of truth and grace.";� Public Domain
479;Joy To The World!;C;"Joy to the world! the Lord is come;
Let earth receive her King;
Let every heart prepare Him room,
And heaven and nature sing,
And heaven and nature sing,
And heaven, and heaven and nature sing.

Joy to the world! the Savior reigns;
Let men their songs employ;
While fields and floods, rocks, hills
    and plains
Repeat the sounding joy,
Repeat the sounding joy,
Repeat, repeat the sounding joy.

No more let sins and sorrows grow,
Nor thorns infest the ground;
He comes to make His blessings flow
Far as the curse is found,
Far as the curse is found,
Far as, far as the curse is found.

He rules the world with truth and grace,
And makes the nations prove
The glories of His righteousness,
And wonders of His love,
And wonders of His love,
And wonders, and wonders of His love.";� Public Domain
480;Oh Come, All Ye Faithful;F;"Oh come, all ye faithful,
    joyful and triumphant,
Oh come ye, O come ye to
    Bethlehem;
Come and behold Him,
Born the King of angels;

CHORUS
Oh come, let us adore Him,
Oh come, let us adore Him,
Oh come, let us adore Him,
Christ, the Lord.

Sing, choirs of angels,
    sing in exultation,
Oh sing, all ye citizens
    of heav'n above;
Glory to God, all glory
    in the highest;

Yea, Lord, we greet Thee, 
Born this happy morning,
Jesus, to Thee be all
    glory giv'n;
Word  of the Father, 
Now in flesh appearing;";� Public Domain
481;Hark! The Herald Angels Sing;F;"Hark! the herald angels sing,
""Glory to the newborn King;
Peace on earth, and mercy mild;
God and sinners reconciled.""
Joyful, all ye nations, rise,
Join the triumph of the skies;
With angelic hosts proclaim,
""Christ is born in Bethlehem.""

CHORUS
Hark! the herald angels sing,
""Glory to the newborn King.""

Christ, by highest heav'n adored,
Christ, the everlasting Lord:
Late in time behold Him come,
Off-spring of a virgin's womb.
Veiled in flesh the Godhead see,
Hail th' incarnate Deity!
Pleased as man with men to appear,
Jesus our Immanuel here.

Hail the heav'n-born Prince of Peace,
Hail the Sun of righteousness!
Light and life to all He brings,
Ris'n with healing in His wings:
Mild He lays His glory by,
Born that man no more may die;
Born to raise the sons of earth,
Born to give them second birth.

Come, Desire of nations, come!
Fix in us Thy humble home:
Rise, the woman's conqu'ring seed,
Bruise in us the serpent's head;
Adam's likeness now efface,
Stamp Thine image in its place:
Second Adam from above,
Reinstate us in Thy love.";� Public Domain
482;Silent Night! Holy Night!;G;"Silent night! Holy night!
All is calm, all is bright 
'Round yon virgin mother and child,
Holy infant so tender and mild,
Sleep in heavenly peace
Sleep in heavenly peace.

Silent night, holy night,
Shepherds quake at the sight:
Glories stream from heaven afar,
Heavenly hosts sing alleluia,
Christ, the Savour is born!
Chrst, the Savour, is born!

Silent night, holy night,
Son of God, love's pure light
Radiant beams from Thy holy face,
With the dawn or redeeming grace,
Jesus, Lord at Thy birth.
Jesus, Lord at Thy birth.";� Public Domain
483;Oh Little Town Of Bethlehem;Eb;"Oh little town of Bethlehem,
How still we see thee lie;
Above thy deep and dreamless sleep
The silent stars go by:
Yet in thy dark streets shineth
The everlasting Light;
The hopes and fears of all the years
Are met in thee tonight.

For Christ is born of Mary;
And gathered all above,
While mortals sleep, the angels keep
Their watch of wond'ring love.
O morning stars, together
Proclaim the holy birth;
And praises sing to God the King,
And peace to men on earth.

How silently, how silently,
The wondrous gift is giv'n!
So God imparts to human hearts
The blessings of His heav'n.
No ear may hear His coming,
But in this world of sin,
Where meek souls will receive Him still,
The dear Christ enters in.

Oh holy Child of Bethlehem,
Descend on us, we pray;
Cast out our sin, and enter in,
Be born in us today.
We hear the holy angels
The great glad tidings tell;
Oh come to us, abide with us,
Our Lord Emmanuel.";� Public Domain
484;It Came Upon The Midnight Clear;Bb;"It came upon the midnight clear,
That glorious song of old,
From angels bending near the earth
To touch their harps of gold:
""Peace on the earth, goodwill to men,
From heaven's all-gracious King:""
The world in solemn stillness lay
To hear the angels sing.

Still thro' the cloven skies they come,
With peaceful wings unfurled,
And still their heavenly music floats
O'er all the weary world:
Above its sad and lowly plains
They bend on hovering wing,
And ever o'er its Babel sounds
The blessed angels sing.

And ye, beneath life's crushing load,
Whose forms are bending low,
Who toil along the climbing way
With painful steps and slow,
Look now! for glad and golden hours
Come swiftly on the wing:
Oh rest beside the weary road,
And hear the angels sing.

For lo, the days are hastening on,
By prophet bards foretold,
When with the evercircling years
Comes round the age of gold;
When peace shall over all the earth
Its ancient splendors fling,
And the whole world give back the song
Which now the angels sing.";� Public Domain
485;Away In A Manger;F;"Away in a manger,
No crib for a bed,
The little Lord Jesus
Laid down His sweet head;
The stars in the sky
Looked down where He lay,
The little Lord Jesus,
Asleep on the hay.

The cattle are lowing,
The Baby awakes,
But little Lord Jesus,
No crying He makes;
I love Thee, Lord Jesus!
Look down from the sky,
And stay by my cradle,
Till morning is nigh.

Be near me, Lord Jesus,
I ask Thee to stay
Close by me forever,
And love me, I pray;
Bless all the dear children
In Thy tender care,
And take us to heaven,
To live with Thee there.";� Public Domain
486;Why Do You Wait?;F;"Why do you wait, dear brother?
Oh, why do you tarry so long?
Your Savior is waiting to give you
A place in His sanctified throng.

CHORUS
Why not? Why not?
Why not come to Him now?
Why not? Why not?
Why not come to Him now?

What do you hope, dear brother,
To gain by a further delay?
There's no one to save you but Jesus.
There's no other way but His way;

Do you not feel, dear brother,
His Spirit now striving within?
Oh, why not accept His salvation,
And throw off your burden of sin?

Why do you wait, dear brother?
The harvest is passing away;
Your Savior is longing to bless you;
There's danger and death in delay.";� Public Domain
487;Jesus Is Calling;C;"Jesus is tenderly calling thee home
Calling today, calling today;
Why from the sunshine 
Of love wilt thou roam
Farther and farther away?

CHORUS
Calling today,
Calling today,
Jesus is calling,
Is tenderly calling today.

Jesus is calling the weary to rest
Calling today, calling today;
Bring Him thy burden 
And thou shalt be blest;
He will not turn thee away.

Jesus is waiting; 
Oh come to Him now
Waiting today, waiting today;
Come with thy sins; 
At His feet lowly bow;
Come, and no longer delay.

Jesus is pleading; 
Oh list to His voice:
Hear Him today, 
Hear Him today;
They who believe 
On His name shall rejoice;
Quickly arise and away.";� Public Domain
488;Jesus, I Come;G;"Out of my bondage, sorrow and night,
Jesus, I come, Jesus, I come;
Into Thy freedom, gladness and light,
Jesus, I come to Thee;
Out of my sickness into Thy health,
Out of my want and into Thy wealth,
Out of my sin and into Thyself,
Jesus, I come to Thee.

Out of my shameful failure and loss,
Jesus, I come, Jesus, I come;
Into the glorious gain of Thy cross,
Jesus, I come to Thee;
Out of earth's sorrows into Thy balm,
Out of life's storms and into Thy calm,
Out of distress to jubilant psalm,
Jesus, I come to Thee.

Out of unrest and arrogant pride,
Jesus, I come, Jesus, I come;
Into Thy blessed will to abide,
Jesus, I come to Thee;
Out of myself to dwell in Thy love,
Out of despair into raptures above,
Upward for aye on wings like a dove,
Jesus, I come to Thee.

Out of the fear and dread of the tomb,
Jesus, I come, Jesus, I come;
Into the joy and light of Thy home,
Jesus, I come to Thee;
Out of the depths of ruin untold,
Into the peace of Thy sheltering fold,
Ever Thy glorious face to behold,
Jesus, I come to Thee.";� Public Domain
489;Is Thy Heart Right With God?;Bb;"Have thy affections 
Been nailed to the cross?
Is thy heart right with God?
Countest thou all things 
For Jesus but loss?
Is thy heart right with God?

CHORUS
Is thy heart right with God,
Washed in the crimson flood,
Cleansed and made holy,
Humble and lowly,
Right in the sight of God?

Hast thou dominion 
O'er self and o'er sin
Is thy heart right with God?
Over all evil without and within?
Is thy heart right with God?

Is there no more 
Condemnation for sin?
Is thy heart right with God?
Does Jesus rule 
In the temple within?
Is thy heart right with God?

Are all thy pow'rs 
Under Jesus' control?
Is thy heart right with God?
Does He each moment 
Abide in thy soul?
Is thy heart right with God?

Art thou now walking 
In heaven's pure light?
Is thy heart right with God?
Is thy soul wearing 
the garment of white?
Is thy heart right with God?";� Public Domain
490;Just As I Am;C;"Just as I am, without one plea,
But that Thy blood was shed for me,
And that Thou bidd'st me come to Thee,
Oh Lamb of God, I come! I come!

Just as I am, and waiting not,
To rid my soul of one dark blot,
To Thee whose blood can cleanse
     each spot,
Oh Lamb of God, I come! I come!

Just as I am, tho' tossed about
With many a conflict, many a doubt,
Fightings and fears within, without,
Oh Lamb of God, I come! I come!

Just as I am, poor, wretched, blind;
Sight, riches, healing of the mind,
Yea, all I need, in Thee to find,
Oh Lamb of God, I come! I come!

Just as I am, Thou wilt receive,
Wilt welcome, pardon, cleanse, relieve;
Because Thy promise I believe,
Oh Lamb of God, I come! I come!";� Public Domain
491;I Surrender All;C;"All to Jesus I surrender,
All to Him I freely give;
I will ever love and trust Him,
In His presence daily live.

CHORUS
I surrender all,
I surrender all,
All to Thee, my blessed Savior,
I surrender all.

All to Jesus I surrender,
Humbly at His feet I bow;
Worldly pleasure all forsaken,
Take me Jesus, take me now.

All to Jesus I surrender,
Make me, Savior, wholly Thine;
Let me feel the Holy Spirit,
Truly know that Thou art mine.

All to Jesus I surrender,
Lord, I give myself to Thee;
Fill me with Thy love and power,
Let Thy blessing fall on me.

All to Jesus I surrender,
Now I feel the sacred flame;
Oh the joy of full salvation,
Glory, glory to His name.";� Public Domain
492;Almost Persuaded;F;"""Almost persuaded,"" 
Now to believe;
""Almost persuaded,"" 
Christ to receive;
Seems now some soul to say, 
""Go, Spirit, go Thy way,
Some more convenient day
On Thee I'll call.""

""Almost persuaded,"" 
Come, come today;
""Almost persuaded,"" 
Turn not away;
Jesus invites you here,
Angels are ling'ring near,
Prayers rise from hearts so dear,
Oh wand'rer, come.

""Almost persuaded,"" 
Harvest is past! 
""Almost persuaded,"" 
Doom comes at last!
""Almost"" cannot avail;
""Almost"" is but to fail!
Sad, sad, that bitter wail,
""Almost,"" but lost!";� Public Domain
493;I Am Coming, Lord;Eb;"I hear Thy welcome voice,
That calls me, Lord, to Thee
For cleansing in Thy precious blood
That flowed on Calvary.

Chorus
I am coming, Lord!
Coming now to Thee!
Wash me, cleanse me in the blood
That flowed on Calvary!

Tho' coming weak and vile,
Thou dost my strength assure;
Thou dost my vileness fully cleanse,
Till spotless all and pure.

'Tis Jesus calls me on 
To perfect faith and love,
To perfect hope, and peace and trust,
For earth and heav'n above.";� Public Domain
494;My Jesus, I Love Thee;F;"My Jesus, I love Thee, I
     know Thou art mine,
For Thee all the follies
    of sin I resign;
My gracious Redeemer,
    my Savior art Thou;
If ever I loved Thee,
    my Jesus, 'tis now.

I love Thee, because Thou
    hast first loved me,
And purchased my pardon
    on Calvary's tree;
I love Thee for wearing
    the thorns on Thy brow:
If ever I loved Thee,
    my Jesus, 'tis now.

I'll love Thee in life,
    I will love Thee in death,
And praise Thee as long as Thou
    lendest me breath;
And say when the death dew
    lies cold on my brow,
If ever I loved Thee,
    my Jesus, 'tis now.

In mansions of glory and
    endless delight,
I'll ever adore Thee in
    heaven so bright;
I'll sing with the glittering
    crown on my brow,
If ever I loved Thee,
    my Jesus, 'tis now.";� Public Domain
495;Jesus Is Passing This Way;Eb;"Is there a heart that is waiting,
Longing for pardon today?
Hear the glad message we bring you,
Jesus is passing this way.

CHORUS
Jesus is passing this way,
This way...today;
Jesus is passing this way,
Is passing this way today.

Coming in love and in mercy,
Quickly now unto Him go;
Open your heart to receive Him,
Pardon and peace He'll bestow.

Listen, the Spirit is calling,
Jesus will freely forgive,
Why not this moment accept Him?
Trust in God's mercy and live.

He is so tender and loving,
He is so near you today;
Open your heart to receive Him,
While He is passing this way.";� Public Domain
496;Let Jesus Come Into Your Heart;F;"If you are tired of 
The load of your sin,
Let Jesus come into your heart;
If you desire a new life to begin,
Let Jesus come into your heart.

CHORUS
Just now, your doubtings give o'er;
Just now, reject Him no more;
Just now, throw open the door;
Let Jesus come into your heart.

If 'tis for purity now that you sigh,
Let Jesus come into your heart;
Fountains for cleansing 
Are flowing near by,
Let Jesus come into your heart.

If there's a tempest 
Your voice cannot still,
Let Jesus come into your heart;
If there's a void 
This world never can fill,
Let Jesus come into your heart.

If you would join 
The glad songs of the blest,
Let Jesus come into your heart;
If you would enter 
The mansions of rest,
Let Jesus come into your heart.";� Public Domain
497;Lord, I'm Coming Home;Bb;"I've wandered far away from God,
Now I'm coming home;
The paths of sin too long I've trod,
Lord, I'm coming home.

CHORUS
Coming home, coming home,
Nevermore to roam
Open wide Thine arms of love,
Lord, I'm coming home.

I've wasted many precious years,
Now I'm coming home;
I now repent with bitter tears,
Lord, I'm coming home.

I've tired of sin and straying, Lord,
Now I'm coming home;
I'll trust Thy love, believe Thy word,
Lord, I'm coming home.

My soul is sick, my heart is sore,
Now I'm coming home;
My strength renew, my hope restore,
Lord, I'm coming home.";� Public Domain
498;Jesus Breaks Every Fetter;Bb;"Jesus breaks every fetter,
Jesus breaks every fetter,
Jesus breaks every fetter,
And He sets me free.

I am now on the altar,
I am now on the altar,
I am now on the altar
Which was made for me.

I will never doubt my Savior,
I will never doubt my Savior,
I will never doubt my Savior,
For He cleanses me.

I will rest on His promise,
I will rest on His promise,
I will rest on His promise,
Which is given to me.

I will shout Hallelujah!
I will shout Hallelujah!
I will shout Hallelujah!
For He sets me free.

I am now in the Garden
I am now in the Garden
I am now in the Garden
Which was ordained for me.";� Public Domain
499;Only Trust Him;F;"Come, every soul by sin oppressed,
There's mercy with the Lord,
And He will surely give you rest
By trusting in His word.

CHORUS
Only trust Him, only trust Him,
Only trust Him now;
He will save you, He will save you,
He will save you now.

For Jesus shed His precious blood,
Rich blessings to bestow;
Plunge now into the crimson flood
That washes white as snow.

Yes, Jesus is the Truth, the Way,
That leads you into rest:
Believe in Him without delay,
And you are fully blest.

Come, then, and join this holy band,
And on to glory go,
To dwell in that celestial land,
Where joys immortal flow.";� Public Domain
500;Softly And Tenderly;F;"Softly and tenderly 
Jesus is calling,
Calling for you and for me;
See, on the portals 
He's waiting and watching,
Watching for you and for me.

CHORUS
Come home, come home,
Ye who are weary, come home;
Earnestly, tenderly, 
Jesus is calling,
Calling, O sinner, come home!

Why should we tarry 
When Jesus is pleading,
Pleading for you and for me?
Why should we linger 
And heed not His mercies,
Mercies for you and for me?

Time is now fleeting, 
The moments are passing,
Passing from you and from me;
Shadows are gathering, 
Deathbeds are coming,
Coming for you and for me.

Oh! for the wonderful love 
He has promised,
Promised for you and for me;
Though we have sinned, 
He has mercy and pardon,
Pardon for you and for me.";� Public Domain
501;Ready To Leave In The Twinkling of an Eye;G;"Some folks are building hopes 
down here and planning ahead;
So busy with their fortunes, 
They forgot what Jesus said
About the wars and earthquakes
And the fig trees budding leaves.
But there's a group of people
Getting ready to leave.

Chorus
Ready to leave in the twinkling of an eye,
Making investments in the bank up in the sky.
I've made preparations, not a reason to grieve;
Are you in that number getting ready to leave?

Sinner, what's the reason 
  for your needless delay?
While you're hesitating 
  Christ could come most any day.
Heed the Spirit's calling,
Make your way to Calvary,
And get in that number 
  getting ready to leave.";� Public Domain
502;The Gospel Ladder;G;"As I climb this Gospel ladder, 
Always heeding every sign
And I know my Savior's with me-
And He's teaching me to climb;
Every day that I am climbing
  there's a battle for me,
Every step on this ladder
  is another victory.

Chorus
They're holding up this ladder 
  that I am climbing on,
I'm climbing up this ladder,
  and I'm going home;
At the top of this ladder, 
Oh, what joy there will be,
And the angels are holding
  up this ladder for me.

There's a mansion being built for me-
Somewhere in Glory-land,
And this ladder that I'm climbing
  is a part of the plan; 
I can hear the angels beckoning,-
""Keep climbing, don't stop!
There's a crown of Life awaiting you-
When you reach the top!""

Come on you Christian soldiers-
Show this world your Light can shine,
Get on board this Gospel ladder-
And don't be afraid to climb;
Can't you hear the angels cheering-
Soon the battle will be o'er,
And we'll celebrate this victory
When we reach the other shore.";� Public Domain
503;This World is Falling Apart;Eb;"While living below, 
  everywhere that I go
This world's full of trouble and pain.
There's murder and crime,
This is the ""endtime"" 
  when people are going insane;
But I've found a release, 
My heart is at peace
Since the Word of the hour 
  settled in.
My anchor will hold,
To Jesus again and again.

Chorus
Oh, this world is falling apart,
But I'm so glad Jesus 
  lives down in my heart.
I'm carried away in the Light 
  of today
As the world gets dismal and dark.
While there's struggles and 
  troubles outside
Something is stirring inside
  of the Bride.
As the world gets so dark, 
  and it all falls apart,
I'm glad Jesus lives down 
  in my heart.

They're praying for peace, 
  for hostage release,
While holding a gun in their hand.
There's moral decay, 
   a great falling away,
In the shape this world's in it 
  won't stand.
But let it crumble and fall,
I'm not bothered at all,
In the cleft of the Rock I can hide.
When the world comes undone, 
I'm trusting in one
Who gives me great peace 
  down inside.";� Public Domain
504;Watching You;F;"All along on the road 
To the soul's true abode
There's an eye watching you.
Every step that you take 
This great eye is awake,
There's an eye watching you.

Chorus
Watching you, watching you,
Every day mind the course you pursue;
Watching you, watching you,
There's an all seeing eye watching you.

As you make life's geat flight,
Keep the pathway of right;
There's an eye watching you.
God will warn not to go
In the path of the foe,
There's an eye watching you.

Fix your mind on the goal,
That sweet home of the soul,
There's an eye watching you;
Never turn from the way
To the Kingdom of Day,
There's an eye watching you.";� Public Domain
505;Heaven For Me;Eb;"I've heard of a land, 
That is wondrously fair,
They say that It's splendor,
Is far beyond compare.
In that place that's called Heaven
My soul longs to be.
For where Jesus is, 
It will be Heaven for me.

Chorus
Heaven for me, Heaven for me,
Jesus will be what makes It Heaven for me.
All It's beauty and wonders
  I'm longing to see, 
But Jesus will be 
What makes It Heaven for me.

If walls there weren't jasper,
If streets were not gold,
If mansions would crumble,
If folks there grew old.
Still I'd see everything
I've been longing to see,
If Jesus is there, 
It will be Heaven for me.";1974 Lanny Wolfe Music (Gaither Copyright Management)
506;Everybody Will Be Happy Over There;G;"There's a happy land of promise
Over in the great beyond,
Where the saved of earth shall soon 
  His glory share;
Where the souls of men shall enter,
And live on forevermore,
Everybody will be happy over there.

Chorus
Everybody will be happy,
Will be happy over there,
We will shout and sing God's praises;
Everybody will be happy over there.

There will be such joy and happiness
And singing round the throne;
In that land where no one ever 
  knows a care;
And the Christians of all ages,
Will join in the triumph song,
Everybody will be happy over there.

We will hear nobody praying,
And no mourning in that land,
For no burdens there will be 
  for us to bear;
All the people will be singing,
Glory, Glory to the Lamb,
Everybody will be happy over there.

There we'll meet the One Who saved us,
And Who kept us by His grace,
And Who brought us to that land 
  so bright and fair;
We will praise His name forever,
As we look upon His face,
Everybody will be happy over there.";1976 Albert E. Brumbly (Integrated Copyright Group) CCLI # 264326
507;Sweeter Gets The Journey;F;"Sweeter gets the journey everyday,
Serving Jesus really pays;
I get happy in a special way
Cause sweeter gets the journey everyday.

Chorus
(Up to) Up to that heavenly shore,
(We'll live) we'll live forevermore;
Never have a trouble, never have a care;
Everything will just be happiness there. 
Sweeter gets the journey everyday,
Serving Jesus really pays;
I get happy in a special way
Cause sweeter gets the journey everyday.

I don't know about you, my friend,
I don't know where your journey will end;
But as for me and all of mine,
We're gonna make it that heavenly climb.

Some folks seek but they never find
Happiness and peace of mind,
But I have peace within my heart
Since with the Savior I made the start.

Trouble and sorrow used to be my lot,
I'd sit and worry about the things I've not;
Now, I count all the blessings I've got,
And I don't worry 'bout the things I've not.";� Public Domain
508;The Emmaus Road;D;"On the road to Emmaus
Three men walked that day.
As they reached their destination
The two begged the third to stay.
And as they talked together,
Breaking bread and pouring wine,
I finally now realize the simplicity 
  of this sign.

Chorus
How could He desire to have 
  fellowship with me?
There must be something more within
That only He can see.
I pray, Dear Lord, please take my life,
I give it all to Thee;
And grant that every day,
You'll commune with me.";
509;More Than Ever Before;C;"More than ever before, Lord, I love You;
More than ever before, Lord, I need You.
More than ever before I want to tell You,
I love You now, more than ever before.";
510;Our God Reigns;Bb;"How lovely on the mountains are the feet of him
Who brings good news, good news;
Announcing peace, proclaiming news of happiness;
Our God reigns, our God reigns.
Our God reigns, our God reigns,
Our God reigns, our God reigns.

It was our sin and guilt that bruised and wounded Him;
It was our sin that brought Him down.
When we like sheep had gone astray,
Our Shepherd came
And on His shoulders bore our shame.
On His shoulders, on His shoulders,
On His shoulders He bore our shame.

He had no stately form, He had no majesty,
That we should be drawn to Him.
He was despised and we took no account of Him,
Yet now He reigns with the Most High.
Now He reigns, now He reigns,
Now He reigns with the Most High.

Meek as a lamb that's led out to the slaughter-house,
Dumb as a sheep before it's shearer;
His life ran down upon the ground like pouring rain,
That we might be born again.
That we might be, that we might be,
That we might be born again.

Out from the tomb He came with grace and majesty,
He is alive, He is alive.
God loves us so, see here His hands, His feet, His side.
Yes, we know, He is alive.
He is alive, He is alive,
He is alive, He is alive.";
